State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm.1,Type2_Score_norm.1,T3_ASHA_inv_norm,Type3_Score_norm.1,DALY_Rate_Estimated,DALY_Rate_norm,Burden_Adjusted_Gap,HC_Cluster_WB,KM_Cluster_WB,UHC_Quartile,HC_WB,KM_WB,NFHS4_UHC_Baseline,UHC_Post,UHC_Pre,Delta_UHC,SHAP_RMNCH,SHAP_Infectious_Diseases,SHAP_NCD,SHAP_SCA,SHAP_FRP,SHAP_Equity_Gap_Poor,SHAP_Equity_Gap_Rural,SHAP_Equity_Gap_SCST,SHAP_Equity_Gap_ReligMin,SHAP_SCA_FRP_Gap,SHAP_DALY_Rate_Estimated,Population
Kerala,Kottayam,South,Kerala,Kottayam,47.51,89.77,19.12,47.48,76.25,49.43,50.57,High UHC,44.36,76.25,-31.89,49.43,47.05,48.8,48.48,37.24,2.38,0.63,0.95,12.19,9.8,1.5,1,0,0,0.3415813141549315,0.3879498687666569,0.0,0.425761551107781,0.3618804867454593,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4270616254837749,0.4519377479401892,0.7234513274336285,0.5353652861796183,0.4570947165723912,0.9093258426966292,0.1994166970470287,0.2633242999096657,0.1552951025533696,0.5620029455081001,0.3632090938900426,0.3072100313479624,0.0158227848101265,0.0,0.425761551107781,0.800640512409928,0.3618804867454593,28137.0,0.396659488196512,20.06,1.0,0.0,Q4,1.0,0.0,93.3,49.43,93.3,-43.87,-2.1804907,0.5841943,5.7820826,-2.556997,0.77395743,0.0009908288,-0.001146889,0.012072573,0.035829607,-0.059602346,0.015082493,1974551.0
Kerala,Pathanamthitta,South,Kerala,Pathanamthitta,60.9,93.51,24.55,92.59,81.3,63.74,36.26,High UHC,59.98,81.3,-21.32,63.74,62.68,63.95,63.11,59.84,1.06,-0.21,0.63,3.9,9.8,1.5,1,0,0,0.2393284498247831,0.4264604528013418,0.0,0.2130203349423843,0.419167327321698,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,2.0,0.6263768978862756,0.6176380836130608,0.7932798672566372,0.8683108422522103,1.0,0.9513483146067416,0.1512942034269048,0.2488708220415537,0.120133947258267,0.317820324005891,0.4787408459940976,0.3072100313479624,0.0158227848101265,0.0,0.2130203349423843,0.800640512409928,0.419167327321698,29719.0,0.4520208181468116,16.39,3.0,2.0,Q4,3.0,2.0,93.3,63.74,93.3,-29.56,,,,,,,,,,,,1197412.0
Kerala,Idukki,South,Kerala,Idukki,56.97,83.45,19.44,72.42,78.48,55.47,44.53,High UHC,50.87,78.48,-27.61,55.47,35.41,56.16,48.85,56.54,20.06,-0.69,6.62,-1.07,9.8,1.5,1,0,0,0.511605630798017,0.4035435584230856,0.0,0.7795040123805823,0.3850770503846552,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,2.0,0.5678773444477523,0.4617027769301191,0.7542865044247788,0.6758957654723126,0.7572511734264051,0.838314606741573,0.843966460080204,0.5194218608852755,0.1000418585182084,0.1714285714285714,0.4099901628593289,0.3072100313479624,0.0158227848101265,0.0,0.7795040123805823,0.800640512409928,0.3850770503846552,31675.0,0.5204700984140597,23.18,3.0,2.0,Q4,3.0,2.0,93.3,55.47,93.3,-37.83,,,,,,,,,,,,1108974.0
Kerala,Alappuzha,South,Kerala,Alappuzha,50.37,90.37,20.29,35.86,85.15,48.98,51.02,High UHC,42.66,85.15,-42.49,48.98,45.77,49.41,53.86,49.72,3.21,-0.43,-4.88,-0.74,9.8,1.5,1,0,0,0.136941428630489,0.3493299831689594,0.0,0.0,0.3044310534334317,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,1.0,0.4696338195891634,0.48764113518462,0.8465154867256639,0.5248953001395997,0.3172463593693585,0.916067415730337,0.2296755377324097,0.0,0.1109250732524068,0.1811487481590574,0.2473494370969504,0.3072100313479624,0.0158227848101265,0.0,0.0,0.800640512409928,0.3044310534334317,28815.0,0.4203857724609262,21.45,1.0,0.0,Q4,1.0,0.0,93.3,48.98,93.3,-44.32,-1.8063321,0.5539523,5.912859,-4.1984277,2.5770946,0.00022159019,0.007742499,0.015796619,-0.031569995,-0.22579487,0.009781443,2127789.0
Kerala,Wayanad,South,Kerala,Wayanad,74.17,91.87,13.29,60.51,79.11,53.38,46.62,High UHC,48.38,79.11,-30.73,53.38,45.31,53.55,51.42,55.49,8.07,-0.17,1.96,-2.11,9.8,1.5,1,0,0,0.2855307287717818,0.392176195869801,0.0,0.3091460432752253,0.3681674058626245,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.8239059243822565,0.2740311260299054,0.7629977876106195,0.6272684969753373,0.6139126248646045,0.9329213483146068,0.4068538096974116,0.3089430894308943,0.1218082879866052,0.1407952871870397,0.3758880751994753,0.3072100313479624,0.0158227848101265,0.0,0.3091460432752253,0.800640512409928,0.3681674058626245,32707.0,0.5565844426041414,25.95,3.0,0.0,Q4,3.0,0.0,93.3,53.38,93.3,-39.92,,,,,,,,,,,,817420.0
Kerala,Thiruvananthap uram,South,Kerala,Thiruvananthap Uram,45.37,88.33,27.12,36.52,81.56,50.35,49.65,High UHC,,,,,,,,,,,,,9.8,1.5,1,0,0,,0.400320256204964,0.0,,0.3802821919080281,Unclassified,Insufficient data to classify.,1,1.0,2.0,0.3952069068175051,0.6960634726884346,0.7968750000000002,0.5567705909725453,0.3251895534962089,0.8931460674157302,,,,,,0.3072100313479624,0.0158227848101265,0.0,,0.800640512409928,0.3802821919080281,33604.19380530672,0.5879813087766764,29.19,,,Q4,,,93.3,50.35,93.3,-42.95,,,,,,,,,,,,2523003.0
Kerala,Kannur,South,Kerala,Kannur,56.09,88.98,18.44,30.84,67.84,45.38,54.62,Medium UHC,41.04,67.84,-26.8,45.38,31.25,45.37,48.91,43.47,14.13,0.01,-3.53,1.91,9.8,1.5,1,0,0,0.3159867085681037,0.406494700624419,0.0,0.3725109399343393,0.3894670542509516,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.5547782077999405,0.4311870613365883,0.6071626106194692,0.4411354118194508,0.2568299434348297,0.9004494382022472,0.6277798031352534,0.0609756097560975,0.1293428212641272,0.2592047128129602,0.4188435894633293,0.3072100313479624,0.0158227848101265,0.0,0.3725109399343393,0.800640512409928,0.3894670542509516,30790.0,0.4894999485998906,26.74,1.0,1.0,Q3,1.0,1.0,93.3,45.38,93.3,-47.92,,,,,,,,,,,,2523003.0
Kerala,Thrissur,South,Kerala,Thrissur,47.47,88.8,19.04,34.53,80.0,46.68,53.32,High UHC,40.8,80.0,-39.2,46.68,49.77,49.34,35.42,47.62,-3.09,-2.66,11.26,-0.94,9.8,1.5,1,0,0,0.3014183406438875,0.3613167212459806,0.0,0.3422008617761776,0.3222620567915988,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.4264662101816016,0.4494964906927067,0.7753042035398232,0.4713820381572824,0.3012396196894933,0.8984269662921347,0.0,0.7289972899728997,0.0175805776475512,0.1752577319587628,0.2833096513280139,0.3072100313479624,0.0158227848101265,0.0,0.3422008617761776,0.800640512409928,0.3222620567915988,29380.0,0.4401576760146045,23.47,1.0,0.0,Q3,1.0,0.0,93.3,46.68,93.3,-46.62,,,,,,,,,,,,3121200.0
Kerala,Kozhikode,South,Kerala,Kozhikode,53.77,89.0,15.34,61.13,81.52,51.6,48.4,High UHC,46.02,81.52,-35.5,51.6,35.93,51.19,39.76,50.01,15.67,0.41,11.84,1.59,9.8,1.5,1,0,0,0.562965339286691,0.3747972473508372,0.0,0.8863599612809716,0.3423151608722121,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.520244120273891,0.3365883429966433,0.7963219026548674,0.5858538855281525,0.6213744132867973,0.9006741573033707,0.6839227123587313,0.7551942186088527,0.1460862285475094,0.2497790868924889,0.3237512296425838,0.3072100313479624,0.0158227848101265,0.0,0.8863599612809716,0.800640512409928,0.3423151608722121,29977.0,0.4610494041943321,22.31,1.0,0.0,Q4,1.0,0.0,93.3,51.6,93.3,-41.7,,,,,,,,,,,,3086293.0
Kerala,Kollam,South,Kerala,Kollam,63.97,91.32,19.14,32.28,81.07,49.34,50.66,High UHC,43.58,81.07,-37.49,49.34,50.02,49.64,49.04,49.64,-0.68,-0.3,0.3,-0.3,9.8,1.5,1,0,0,0.1719782213603518,0.3675469103376846,0.0,0.0728954630729915,0.3315298427315579,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,0.0,0.6720750223280738,0.4525480622520599,0.7900995575221239,0.5332712889716147,0.2741605488025033,0.9267415730337076,0.0878600072912869,0.2339656729900632,0.116366680619506,0.1941089837997054,0.302000218603126,0.3072100313479624,0.0158227848101265,0.0,0.0728954630729915,0.800640512409928,0.3315298427315579,31503.0,0.514451041049046,26.06,1.0,0.0,Q4,1.0,0.0,93.3,49.34,93.3,-43.96,,,,,,,,,,,,2635375.0
Kerala,Kasaragod,South,Kerala,Kasaragod,62.15,91.85,17.17,72.54,64.55,54.0,46.0,High UHC,51.64,64.55,-12.91,54.0,38.38,53.1,55.62,50.54,15.62,0.9,-1.62,3.46,9.8,1.5,1,0,0,0.3780682615924435,0.4571013242991377,0.0,0.5016741196492039,0.4647474909211463,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.6449836260791901,0.3924321025328044,0.5616703539823009,0.6416938110749184,0.7586953905403779,0.9326966292134832,0.6820998906306963,0.1472448057813911,0.1665969024696525,0.304860088365243,0.570663460487485,0.3072100313479624,0.0158227848101265,0.0,0.5016741196492039,0.800640512409928,0.4647474909211463,31242.0,0.5053174714428336,23.24,3.0,2.0,Q4,3.0,2.0,93.3,54.0,93.3,-39.3,,,,,,,,,,,,1307375.0
Ladakh,Leh(Ladakh),North,Ladakh,Leh(Ladakh),70.79,74.6,10.27,52.58,55.84,43.69,56.31,Medium UHC,41.09,55.84,-14.75,43.69,30.89,42.3,43.73,43.72,12.8,1.39,-0.04,-0.03,0.5,10.0,1,0,0,0.3333211511982732,0.5151159365208492,0.0,0.4085759482922936,0.5510477619958246,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,1.0,0.7735933313486157,0.1818736649374428,0.441233407079646,0.4018147975802697,0.5184739439162354,0.7388764044943819,0.5792927451695224,0.2186088527551942,0.1871075763917957,0.2020618556701031,0.5505519728932123,0.0156739811912225,0.1054852320675105,0.0,0.4085759482922936,0.9947958366693356,0.5510477619958246,32186.0,0.5383522979112804,30.31,1.0,0.0,Q2,1.0,0.0,48.333333333333336,43.69,48.333333333333336,-4.64,,,,,,,,,,,,140802.0
Ladakh,Kargil,North,Ladakh,Kargil,66.11,74.32,8.27,61.12,55.97,42.52,57.48,Medium UHC,39.7,55.97,-16.27,42.52,34.76,41.05,42.64,42.49,7.76,1.47,-0.12,0.03,0.5,10.0,1,0,0,0.2714589862673174,0.5095779906615568,0.0,0.2798692143709477,0.5428097300491944,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,0.0,0.7039297409943435,0.1208422337503814,0.4430309734513274,0.3745928338762214,0.621254061860633,0.7357303370786515,0.3955523149835945,0.2149954832881662,0.1904562578484721,0.2038291605301914,0.533938135315335,0.0156739811912225,0.1054852320675105,0.0,0.2798692143709477,0.9947958366693356,0.5428097300491944,35080.0,0.6396264375295911,36.77,1.0,1.0,Q2,1.0,1.0,48.333333333333336,42.52,48.333333333333336,-5.81,0.99898976,-0.53513,-2.1334298,1.8146305,-1.0802318,0.003854041,-0.06977004,-0.0059100036,-0.020463096,0.090837635,-0.010883758,140802.0
Madhya Pradesh,Harda,Central,Madhya Pradesh,Harda,81.11,84.55,8.62,37.39,62.21,42.43,57.57,Medium UHC,38.56,62.21,-23.65,42.43,35.68,41.19,41.31,42.25,6.75,1.24,1.12,0.18,15.6,21.1,1,0,0,0.2793271495949334,0.2889792821857831,0.0,0.2962392461179357,0.214655707965453,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.9272104793093182,0.1315227342081172,0.5293141592920354,0.3724988366682177,0.3356601275725117,0.8506741573033707,0.3587313160772876,0.2710027100271002,0.1808287986605274,0.2082474226804123,0.4532735818122199,0.4890282131661442,0.2225738396624472,0.0,0.2962392461179357,0.4136642647451294,0.214655707965453,39657.0,0.7997963535741689,46.04,1.0,0.0,Q2,1.0,0.0,55.46666666666667,42.43,55.46666666666667,-13.04,1.7702416,0.15120082,-1.6941322,-2.9410386,-0.095081516,0.0026359137,-0.019630378,0.0074687446,-0.025635982,0.04529614,-0.013320577,570465.0
Madhya Pradesh,Rajgarh,Central,Madhya Pradesh,Rajgarh,63.95,71.49,12.84,44.67,59.86,43.57,56.43,Medium UHC,40.24,59.86,-19.62,43.57,32.93,42.51,43.92,41.2,10.64,1.06,-0.35,2.37,15.6,21.1,1,0,0,0.3259693142208363,0.3036621254837756,0.0,0.3932801543810367,0.2364973321397426,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6717773146769872,0.2602990540128166,0.4968196902654867,0.3990228013029315,0.4232759658201949,0.7039325842696628,0.5005468465184105,0.2046070460704607,0.1732942653830054,0.2727540500736377,0.4973221117061973,0.4890282131661442,0.2225738396624472,0.0,0.3932801543810367,0.4136642647451294,0.2364973321397426,33984.0,0.6012724440874112,33.93,1.0,1.0,Q2,1.0,1.0,55.46666666666667,43.57,55.46666666666667,-11.9,0.10333172,-0.8769691,1.5573388,-1.4121844,-0.008662675,0.004973345,-0.025372993,-0.020127619,0.0017203838,0.084315255,-0.008953088,1545814.0
Madhya Pradesh,Shajapur,Central,Madhya Pradesh,Shajapur,78.69,85.03,12.23,51.3,55.84,47.2,52.8,High UHC,45.26,55.84,-10.58,47.2,44.68,46.11,50.29,47.06,2.52,1.09,-3.09,0.14,15.6,21.1,1,0,0,0.1641463197168773,0.3365983298048307,0.0,0.0566008752251546,0.2854919431907546,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.8911878535278356,0.2416844675007629,0.441233407079646,0.483480688692415,0.5030689613671921,0.8560674157303371,0.2045205978855268,0.0808491418247515,0.1745500209292591,0.2070692194403534,0.5961307246693627,0.4890282131661442,0.2225738396624472,0.0,0.0566008752251546,0.4136642647451294,0.2854919431907546,34561.0,0.6214642818758581,32.81,3.0,0.0,Q3,3.0,0.0,55.46666666666667,47.2,55.46666666666667,-8.27,2.3832777,0.23549153,1.4128277,0.2899657,-1.3377862,-0.0045698225,-0.0132415425,-0.0014435439,-0.028279442,0.10973787,-0.011898006,1512681.0
Madhya Pradesh,Jhabua,Central,Madhya Pradesh,Jhabua,78.77,81.85,13.01,55.01,77.08,51.31,48.69,High UHC,46.35,77.08,-30.73,51.31,45.62,51.0,50.76,51.88,5.69,0.31,0.55,-0.57,15.6,21.1,1,0,0,0.2505003533155931,0.2631841133148682,0.0,0.2362639315994277,0.1762838223193063,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.892378684132182,0.2654867256637168,0.7349280973451329,0.5791065611912516,0.5477193404741845,0.8203370786516853,0.3200874954429457,0.2452574525745257,0.1419003767266638,0.1861561119293078,0.3758880751994753,0.4890282131661442,0.2225738396624472,0.0,0.2362639315994277,0.4136642647451294,0.1762838223193063,35784.0,0.6642625793026701,32.34,3.0,0.0,Q4,3.0,0.0,55.46666666666667,51.31,55.46666666666667,-4.16,,,,,,,,,,,,1025048.0
Madhya Pradesh,Bhind,Central,Madhya Pradesh,Bhind,63.06,84.91,7.69,45.14,63.64,41.17,58.83,Low UHC,36.92,63.64,-26.72,41.17,39.73,41.59,42.62,26.9,1.44,-0.42,-1.45,14.27,15.6,21.1,1,0,0,0.3144467928166533,0.2777940889041858,0.0,0.3693070829871339,0.1980170513364035,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,1.0,0.658529324203632,0.1031431187061336,0.549087389380531,0.3431828757561656,0.4289324828499217,0.8547191011235954,0.1651476485599708,0.1549232158988256,0.1113436584344914,0.6232695139911635,0.4197180019674281,0.4890282131661442,0.2225738396624472,0.0,0.3693070829871339,0.4136642647451294,0.1980170513364035,31765.0,0.5236196051748226,30.8,1.0,1.0,Q2,1.0,1.0,55.46666666666667,41.17,55.46666666666667,-14.3,-0.055612702,0.22127065,-2.3186429,-1.2517682,0.13448273,-0.0016984015,0.010062153,-0.0033844705,0.0017513579,-0.005852329,0.014451947,1703005.0
Madhya Pradesh,Satna,Central,Madhya Pradesh,Satna,67.42,80.19,22.43,36.48,59.62,48.33,51.67,High UHC,45.86,59.62,-13.76,48.33,40.78,48.52,45.0,47.854,7.55,-0.19,3.33,0.48,15.6,21.1,1,0,0,0.3252674840868169,0.3250123641255215,0.0,0.3918199684270205,0.2682571131971465,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.7234295921405179,0.5529447665547758,0.4935011061946903,0.5097719869706838,0.3247081477915512,0.8016853932584269,0.3878964637258475,0.3708220415537488,0.1209711176224361,0.2170839469808542,0.561372827631435,0.4890282131661442,0.2225738396624472,0.0,0.3918199684270205,0.4136642647451294,0.2682571131971465,35808.0,0.6651024477722068,34.37,3.0,0.0,Q4,3.0,0.0,55.46666666666667,48.33,55.46666666666667,-7.14,,,,,,,,,,,,2228935.0
Madhya Pradesh,Anuppur,Central,Madhya Pradesh,Anuppur,68.47,81.51,11.09,58.29,80.45,49.27,50.73,High UHC,43.59,80.45,-36.86,49.27,45.15,49.18,47.41,54.12,4.12,0.09,1.86,-4.85,15.6,21.1,1,0,0,0.2091218786742534,0.2408501606060111,0.0,0.1501743430491716,0.1430607066398036,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.7390592438225662,0.2068965517241379,0.7815265486725664,0.5316426244765007,0.5871946082561077,0.8165168539325842,0.2628508931826467,0.3044263775971093,0.1326915027208036,0.0600883652430044,0.3088862170729041,0.4890282131661442,0.2225738396624472,0.0,0.1501743430491716,0.4136642647451294,0.1430607066398036,31625.0,0.5187203724358581,26.31,3.0,0.0,Q4,3.0,0.0,55.46666666666667,49.27,55.46666666666667,-6.2,1.1131943,0.063897215,1.0588813,0.862929,2.6178923,-0.0029914074,-5.6792152e-05,0.0035067045,-0.009686333,-0.2022962,0.014657718,749237.0
Madhya Pradesh,Datia,Central,Madhya Pradesh,Datia,71.94,82.75,9.76,45.75,63.63,44.22,55.78,Medium UHC,40.38,63.63,-23.25,44.22,38.41,43.52,43.98,47.3,5.81,0.7,0.24,-3.08,15.6,21.1,1,0,0,0.222647257365211,0.2904366363592811,0.0,0.1783144399614835,0.2168236111093031,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.790711521286097,0.1663106499847421,0.5489491150442478,0.4141461144718472,0.4362739198459501,0.8304494382022471,0.3244622675902296,0.2312556458897922,0.1582251988279614,0.1122238586156111,0.4576456443327139,0.4890282131661442,0.2225738396624472,0.0,0.1783144399614835,0.4136642647451294,0.2168236111093031,33778.0,0.5940635730572205,33.14,1.0,0.0,Q3,1.0,0.0,55.46666666666667,44.22,55.46666666666667,-11.25,,,,,,,,,,,,786754.0
Madhya Pradesh,Vidisha,Central,Madhya Pradesh,Vidisha,68.07,83.26,8.94,51.3,72.52,45.2,54.8,Medium UHC,40.16,72.52,-32.36,45.2,41.34,44.18,44.24,41.66,3.86,1.02,0.96,3.54,15.6,21.1,1,0,0,0.2747882287117566,0.2572453950578638,0.0,0.2867958378076529,0.1674496170081172,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.7331050908008335,0.141287763198047,0.671875,0.4369474174034433,0.5030689613671921,0.8361797752808988,0.2533722201968647,0.2637759710930442,0.1716199246546672,0.3072164948453608,0.3580719204284621,0.4890282131661442,0.2225738396624472,0.0,0.2867958378076529,0.4136642647451294,0.1674496170081172,32824.0,0.5606788013931333,30.73,3.0,0.0,Q3,3.0,0.0,55.46666666666667,45.2,55.46666666666667,-10.27,,,,,,,,,,,,1458875.0
Madhya Pradesh,Ashoknagar,Central,Madhya Pradesh,Ashoknagar,71.15,79.6,9.21,62.15,71.1,47.04,52.96,High UHC,42.43,71.1,-28.67,47.04,39.93,46.31,46.16,44.72,7.11,0.73,0.88,2.32,15.6,21.1,1,0,0,0.3010998433895733,0.270689487308383,0.0,0.3415382153684508,0.1874485235101342,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.7789520690681752,0.1495270064083003,0.6522400442477876,0.4797580269892971,0.6336502587555661,0.7950561797752808,0.3718556325191395,0.2601626016260162,0.1594809543742151,0.2712812960235641,0.3984041971800196,0.4890282131661442,0.2225738396624472,0.0,0.3415382153684508,0.4136642647451294,0.1874485235101342,32766.0,0.5586491192584194,29.59,3.0,0.0,Q3,3.0,0.0,55.46666666666667,47.04,55.46666666666667,-8.43,,,,,,,,,,,,845071.0
Madhya Pradesh,Balaghat,Central,Madhya Pradesh,Balaghat,69.69,85.14,9.4,49.62,81.87,46.89,53.11,High UHC,40.79,81.87,-41.08,46.89,38.43,47.24,46.04,46.07,8.46,-0.35,0.85,0.82,15.6,21.1,1,0,0,0.3023260272577734,0.2254750740756071,0.0,0.3440893404549915,0.1201893284721851,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.7572194105388507,0.1553249923710711,0.8011615044247788,0.4762680316426244,0.4828499217715729,0.8573033707865167,0.4210718191760846,0.2588075880758807,0.1142737547090832,0.2270986745213549,0.262760957481692,0.4890282131661442,0.2225738396624472,0.0,0.3440893404549915,0.4136642647451294,0.1201893284721851,35044.0,0.638366634825286,33.9,3.0,0.0,Q3,3.0,0.0,55.46666666666667,46.89,55.46666666666667,-8.58,,,,,,,,,,,,1701698.0
Madhya Pradesh,Panna,Central,Madhya Pradesh,Panna,59.76,73.66,11.21,62.6,38.82,41.28,58.72,Low UHC,41.92,38.82,3.1,41.28,30.9,40.57,37.01,38.93,10.38,0.71,4.27,2.35,15.6,21.1,1,0,0,0.3921707515925215,0.3864398425384627,0.0,0.5310149199605784,0.3596342307104279,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6094075617743375,0.2105584375953616,0.2058904867256637,0.345742205677059,0.6390660729329642,0.7283146067415729,0.4910681735326285,0.4132791327913279,0.158643784010046,0.2721649484536083,0.745655262870259,0.4890282131661442,0.2225738396624472,0.0,0.5310149199605784,0.4136642647451294,0.3596342307104279,36402.0,0.6858891923932423,40.28,1.0,1.0,Q2,1.0,1.0,55.46666666666667,41.28,55.46666666666667,-14.19,,,,,,,,,,,,1016520.0
Madhya Pradesh,Shivpuri,Central,Madhya Pradesh,Shivpuri,61.53,79.43,12.18,54.94,68.7,46.81,53.19,High UHC,42.53,68.7,-26.17,46.81,41.64,45.81,47.72,32.69,5.17,1.0,-0.91,14.12,15.6,21.1,1,0,0,0.3664316203711963,0.2797979508927455,0.0,0.477463617364442,0.2009979181591973,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.6357546888955046,0.2401586817210863,0.619054203539823,0.4744067007910655,0.5468768804910338,0.7931460674157303,0.3011301494713816,0.1793134598012646,0.1707827542904981,0.6188512518409426,0.4257295879331074,0.4890282131661442,0.2225738396624472,0.0,0.477463617364442,0.4136642647451294,0.2009979181591973,34397.0,0.6157251806673568,32.75,3.0,0.0,Q3,3.0,0.0,55.46666666666667,46.81,55.46666666666667,-8.66,-0.9177088,-0.25436395,1.361203,0.45556992,0.44489408,-0.0033580256,-0.019950593,0.00017018236,0.004142011,0.023884796,-0.010771177,1726050.0
Madhya Pradesh,Sehore,Central,Madhya Pradesh,Sehore,58.6,85.49,17.9,50.79,60.51,48.76,51.24,High UHC,46.2,60.51,-14.31,48.76,44.72,47.56,49.4,49.39,4.04,1.2,-0.64,-0.63,15.6,21.1,1,0,0,0.2119439224131647,0.3230085021369617,0.0,0.1560457190836806,0.2652762463743526,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,1.0,0.5921405180113128,0.4147085749160817,0.5058075221238938,0.5197766402978128,0.4969310386328078,0.8612359550561797,0.2599343784177907,0.1915085817524841,0.1791544579321891,0.1843888070692194,0.5553612416657557,0.4890282131661442,0.2225738396624472,0.0,0.1560457190836806,0.4136642647451294,0.2652762463743526,32803.0,0.5599439164822887,28.69,3.0,0.0,Q4,3.0,0.0,55.46666666666667,48.76,55.46666666666667,-6.71,,,,,,,,,,,,1311332.0
Madhya Pradesh,Chhatarpur,Central,Madhya Pradesh,Chhatarpur,60.28,80.42,20.76,52.32,55.45,49.33,50.67,High UHC,47.9,55.45,-7.55,49.33,40.13,47.74,48.7,51.41,9.2,1.59,0.63,-2.08,15.6,21.1,1,0,0,0.2795331141365467,0.3476377876690781,0.0,0.2966677636695645,0.3019138095054192,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.61714796070259,0.5019835215135796,0.4358407079646018,0.5330386226151698,0.515344806835961,0.8042696629213483,0.4480495807510025,0.2488708220415537,0.1954792800334868,0.1416789396170839,0.6292490982621051,0.4890282131661442,0.2225738396624472,0.0,0.2966677636695645,0.4136642647451294,0.3019138095054192,34863.0,0.6320326267841959,32.03,3.0,0.0,Q4,3.0,0.0,55.46666666666667,49.33,55.46666666666667,-6.14,-0.59885836,-0.06306108,6.2338905,-1.1048344,-1.2287766,0.0056359586,-0.0022327786,0.017704071,-0.03220205,0.10717266,-0.009100636,1762375.0
Madhya Pradesh,Dewas,Central,Madhya Pradesh,Dewas,69.43,84.35,10.77,51.42,66.18,46.38,53.62,Medium UHC,42.43,66.18,-23.75,46.38,41.06,45.3,46.73,43.36,5.32,1.08,-0.35,3.02,15.6,21.1,1,0,0,0.2677018378168475,0.2886149436424086,0.0,0.2720523151974813,0.2141137321794904,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.7533492110747247,0.1971315227342081,0.5842090707964602,0.4644020474639367,0.504513178481165,0.8484269662921347,0.3065986146554866,0.2046070460704607,0.1741314357471745,0.291899852724595,0.4521805661820963,0.4890282131661442,0.2225738396624472,0.0,0.2720523151974813,0.4136642647451294,0.2141137321794904,34566.0,0.6216392544736783,33.33,3.0,0.0,Q3,3.0,0.0,55.46666666666667,46.38,55.46666666666667,-9.09,,,,,,,,,,,,1563715.0
